datetime,chl,sst,windspeed
3/22/2023 2:00,1.037844231,8.559124887,-3.390000105
3/22/2023 3:00,1.033307786,8.55249995,-3.849999905
3/22/2023 4:00,1.076980588,8.571398853,-4
3/22/2023 5:00,1.045260907,8.574437499,-5.409999847
3/22/2023 6:00,1.047862238,8.579000235,-4.480000019
3/22/2023 7:00,1.07020037,8.582006335,-3.289999962
3/22/2023 8:00,1.151195973,8.578187525,-2.309999943
3/22/2023 9:00,1.097307447,8.576000035,-0.319999993
3/22/2023 10:00,1.123032934,8.571312428,-0.649999976
3/22/2023 11:00,1.109963751,8.567386312,-1.409999967
3/22/2023 12:00,1.032765178,8.564749956,0.360000014
3/22/2023 13:00,0.982370706,8.561999977,0.050000001
3/22/2023 14:00,0.987091795,8.559875011,1.809999943
3/22/2023 15:00,0.9563205,8.558571088,2.920000076
3/22/2023 16:00,1.103939833,8.556874991,3.170000076
3/22/2023 17:00,1.110213158,8.560687482,4.25
3/22/2023 18:00,1.13909785,8.556937516,3.99000001
3/22/2023 19:00,1.176000338,8.552505078,4.909999847
3/22/2023 20:00,1.223024021,8.549250007,6.190000057
3/22/2023 21:00,1.286070652,8.543687284,6.949999809
3/22/2023 22:00,1.38173304,8.542749941,7.78000021
3/22/2023 23:00,1.466456739,8.541312575,9.210000038
3/23/2023 0:00,1.524711956,8.543624878,10.21000004
3/23/2023 1:00,1.611051585,8.537499904,12.85000038
3/23/2023 2:00,1.478825223,8.533652821,12.72999954
3/23/2023 3:00,1.514092921,8.525687635,-1.950000048
3/23/2023 4:00,1.65472123,8.520312548,0.810000002
3/23/2023 5:00,1.604522469,8.51424998,8.489999771
3/23/2023 6:00,1.631085407,8.507624924,3.230000019
3/23/2023 7:00,1.613256293,8.504437446,4.039999962
3/23/2023 8:00,1.572658656,8.50356245,3.230000019
3/23/2023 9:00,1.481400597,8.503312468,1.49000001
3/23/2023 10:00,1.302921532,8.506562412,0.939999998
3/23/2023 11:00,1.238589403,8.507062316,-0.01
3/23/2023 12:00,1.157864442,8.510249853,0.670000017
3/23/2023 13:00,1.084357925,8.512683658,-0.930000007
3/23/2023 14:00,1.038570735,8.516375005,4.699999809
3/23/2023 15:00,0.989987399,8.516937554,3.940000057
3/23/2023 16:00,0.976634416,8.521062553,0.660000026
3/23/2023 17:00,1.044201178,8.526437461,2.109999895
3/23/2023 18:00,1.126821178,8.530312538,4.610000134
3/23/2023 19:00,1.132427282,8.53275001,4.489999771
3/23/2023 20:00,1.032712518,8.534437537,8.239999771
3/23/2023 21:00,0.792813357,8.536462679,-4.690000057
3/23/2023 22:00,0.630145827,8.541187584,1.659999967
3/23/2023 23:00,0.968594478,8.542937517,5.96999979
3/24/2023 0:00,1.125310308,8.544187426,-5.21999979
3/24/2023 1:00,1.207232145,8.538828435,-7.300000191
3/24/2023 2:00,1.148352904,8.533812463,3.940000057
3/24/2023 3:00,1.142350924,8.526875019,1.279999971
3/24/2023 4:00,1.106240499,8.525438674,-0.310000002
3/24/2023 5:00,1.111050458,8.526749849,-5.329999924
3/24/2023 6:00,1.04073453,8.524187624,-2.109999895
3/24/2023 7:00,1.049133832,8.525687575,-4.53000021
3/24/2023 8:00,1.018189171,8.51699071,-3.119999886
3/24/2023 9:00,0.94768356,8.522562563,-1.830000043
3/24/2023 10:00,1.033619012,8.518999875,3.680000067
3/24/2023 11:00,1.028905922,8.515625059,-0.159999996
3/24/2023 12:00,0.991506027,8.519304716,8.229999542
3/24/2023 13:00,0.921304861,8.519937694,3.230000019
3/24/2023 14:00,0.889776139,8.51493746,-4.349999905
3/24/2023 15:00,0.939867867,8.510562539,0.029999999
3/24/2023 16:00,0.821148045,8.507015205,1.769999981
3/24/2023 17:00,0.769638924,8.507374942,1.220000029
3/24/2023 18:00,0.629660037,8.500187635,-7.03000021
3/24/2023 19:00,0.591135277,8.50068383,3.269999981
3/24/2023 20:00,0.43907634,8.500562489,-1.070000052
3/24/2023 21:00,0.453997447,8.500687599,-3.339999914
3/24/2023 22:00,0.742131826,8.509437561,0.150000006
3/24/2023 23:00,0.881626102,8.519124925,-2.660000086
3/25/2023 0:00,0.932274772,8.513437331,-7.550000191
3/25/2023 1:00,1.063608002,8.517312646,-7.360000134
3/25/2023 2:00,0.978425521,8.518812537,-4.429999828
3/25/2023 3:00,0.969614074,8.521428887,-9.470000267
3/25/2023 4:00,0.960609147,8.527312458,0.660000026
3/25/2023 5:00,0.957911274,8.527500153,0.870000005
3/25/2023 6:00,0.893827866,8.529562592,-0.300000012
3/25/2023 7:00,0.833387587,8.536000013,-0.209999993
3/25/2023 8:00,0.837977181,8.537562489,-1.799999952
3/25/2023 9:00,0.83920762,8.527187586,-5.21999979
3/25/2023 10:00,0.803040447,8.520187795,-1.169999957
3/25/2023 11:00,0.771012124,8.521562576,-0.639999986
3/25/2023 12:00,0.757432293,8.520937621,0.349999994
3/25/2023 13:00,0.746662754,8.521625042,-3.910000086
3/25/2023 14:00,0.73865737,8.520625114,0.379999995
3/25/2023 15:00,0.792186054,8.519812524,-0.289999992
3/25/2023 16:00,0.780815401,8.520437598,-2.75
3/25/2023 17:00,0.640057163,8.521687627,-2.210000038
3/25/2023 18:00,0.535143922,8.523425609,0.74000001
3/25/2023 19:00,0.693316112,8.525062502,-2.299999952
3/25/2023 20:00,0.547878814,8.526000023,0.039999999
3/25/2023 21:00,0.750059431,8.530937612,0.039999999
3/25/2023 22:00,1.426752184,8.531179704,3.75999999
3/25/2023 23:00,1.524115003,8.531625032,6.130000114
3/26/2023 0:00,1.459411838,8.531749964,6.059999943
3/26/2023 1:00,1.142981674,8.540681609,6.480000019
3/26/2023 2:00,1.066869781,8.544187367,6.519999981
3/26/2023 3:00,1.002874564,8.548750043,2.710000038
3/26/2023 4:00,0.928507922,8.551375031,3.119999886
3/26/2023 5:00,0.910322906,8.553053041,5.559999943
3/26/2023 6:00,0.891664902,8.558499932,5.309999943
3/26/2023 7:00,0.900778258,8.561500013,2.819999933
3/26/2023 8:00,0.903963367,8.564312458,3.24000001
3/26/2023 9:00,0.885657569,8.567847055,1.179999948
3/26/2023 10:00,0.878566551,8.56756258,0.5
3/26/2023 11:00,0.871149829,8.567500055,1.860000014
3/26/2023 12:00,1.1050663,8.567624927,2.230000019
3/26/2023 13:00,1.826258757,8.567753011,1.299999952
3/26/2023 14:00,2.150910378,8.565062523,0.99000001
3/26/2023 15:00,1.969321613,8.564812601,0.540000021
3/26/2023 16:00,2.079635078,8.563706094,0.449999988
3/26/2023 17:00,1.794754127,8.562000036,-0.389999986
3/26/2023 18:00,1.124202362,8.560687482,1.110000014
3/26/2023 19:00,0.83373332,8.552562595,-0.059999999
3/26/2023 20:00,0.963429818,8.55173469,-0.949999988
3/26/2023 21:00,0.815030255,8.548437476,-2.200000048
3/26/2023 22:00,1.017297694,8.544749856,0.230000004
3/26/2023 23:00,0.904965652,8.541625082,1.480000019
3/27/2023 0:00,1.074688039,8.534881849,1.5
3/27/2023 1:00,1.165497897,8.535874903,4.869999886
3/27/2023 2:00,1.116725403,8.531624973,5.329999924
3/27/2023 3:00,1.136947907,8.525125086,2.319999933
3/27/2023 4:00,1.200988923,8.515357061,4.730000019
3/27/2023 5:00,1.269196996,8.52356255,4.440000057
3/27/2023 6:00,1.265343774,8.521687567,1.24000001
3/27/2023 7:00,1.304392773,8.519324032,2.5
3/27/2023 8:00,1.418903183,8.518562496,-1.909999967
3/27/2023 9:00,1.40278849,8.508687556,-6.760000229
3/27/2023 10:00,1.333378939,8.505999982,-5.130000114
3/27/2023 11:00,1.614551545,8.504977506,-2.549999952
3/27/2023 12:00,1.67023904,8.508999944,-2.960000038
3/27/2023 13:00,1.425058527,8.506687462,-3.279999971
3/27/2023 14:00,1.186122154,8.511312485,-3.589999914
3/27/2023 15:00,1.195555483,8.512674783,-3.039999962
3/27/2023 16:00,1.154835577,8.513874948,-2.789999962
3/27/2023 17:00,1.056826212,8.517437339,-3.589999914
3/27/2023 18:00,1.169562885,8.51849997,-4.769999981
3/27/2023 19:00,1.239387721,8.526574045,-4.440000057
3/27/2023 20:00,1.395645777,8.530812323,-5.260000229
3/27/2023 21:00,1.651988512,8.535249889,-1.340000033
3/27/2023 22:00,1.88671761,8.54269662,0.430000007
3/27/2023 23:00,2.105392412,8.551187515,0.629999995
3/28/2023 0:00,2.241453038,8.559812605,-1.070000052
3/28/2023 1:00,2.245024977,8.571437478,-0.469999999
3/28/2023 2:00,2.347889494,8.582493277,-0.910000026
3/29/2023 2:00,3.590059903,8.586200142,0.370000005
3/29/2023 3:00,3.347334262,8.597687483,0
3/29/2023 4:00,3.039459361,8.602437496,1.330000043
3/29/2023 5:00,3.066420508,8.61156255,0.870000005
3/29/2023 6:00,3.05688435,8.615295048,1.139999986
3/29/2023 7:00,2.960620443,8.616750002,0.689999998
3/29/2023 8:00,2.896169383,8.657187462,-0.430000007
3/29/2023 9:00,2.735684833,8.663749993,0.709999979
3/29/2023 10:00,2.785050509,8.625535975,2.089999914
3/29/2023 11:00,2.997018714,8.627249956,1.75
3/29/2023 12:00,3.258918456,8.634687364,2.49000001
3/29/2023 13:00,3.237612605,8.642319377,4.309999943
3/29/2023 14:00,3.228614665,8.652312457,4.440000057
3/29/2023 15:00,3.311091775,8.660125077,3.079999924
3/29/2023 16:00,3.577382771,8.667124987,3.029999971
3/29/2023 17:00,3.692228783,8.670293919,2.25
3/29/2023 18:00,3.804838414,8.674187481,2.670000076
3/29/2023 19:00,3.925333206,8.68037498,-0.649999976
3/29/2023 20:00,3.908064497,8.690500021,-0.460000008
3/29/2023 21:00,4.290470636,8.699366047,-0.319999993
3/29/2023 22:00,4.401636632,8.712937474,0.519999981
3/29/2023 23:00,4.751472236,8.727687478,1.039999962
3/30/2023 0:00,5.286366121,8.739687502,2.359999895
3/30/2023 1:00,4.952180925,8.816568408,2.930000067
3/30/2023 2:00,4.523118538,8.916562378,3.789999962
3/30/2023 3:00,4.535225949,8.916312575,3.670000076
3/30/2023 4:00,4.377087695,8.927337611,3.180000067
3/30/2023 5:00,4.233528727,8.930125058,5.070000172
3/30/2023 6:00,4.177383972,8.924500108,-0.569999993
3/30/2023 7:00,3.923751593,8.919999957,6.699999809
3/30/2023 8:00,3.962201066,8.913065853,6.369999886
3/30/2023 9:00,4.116517191,8.908187389,4.840000153
3/30/2023 10:00,4.021685127,8.911937356,5.510000229
3/30/2023 11:00,4.264100028,8.907999992,-0.079999998
3/30/2023 12:00,4.432068687,8.912562549,9.449999809
3/30/2023 13:00,4.297549768,8.912749946,8.550000191
3/30/2023 14:00,4.631118872,8.903187394,5.400000095
3/30/2023 15:00,4.622777495,8.906624913,7.78000021
3/30/2023 16:00,4.509255338,8.896026273,8.760000229
3/30/2023 17:00,5.047237486,8.892437399,8.699999809
3/30/2023 18:00,5.054772363,8.885437429,9.020000458
3/30/2023 19:00,5.000621081,8.888767139,7.110000134
3/30/2023 20:00,4.863238177,8.902250051,8.989999771
3/30/2023 21:00,5.316094922,8.904500067,8.470000267
3/30/2023 22:00,5.322684872,8.904750049,8.739999771
3/30/2023 23:00,4.932360924,8.909178157,9.930000305
3/31/2023 0:00,4.785159321,8.912437439,11.63000011
3/31/2023 1:00,5.018808033,8.911125004,5.980000019
3/31/2023 2:00,4.874706609,8.90543741,10.43999958
3/31/2023 3:00,4.643807161,8.900199017,11.03999996
3/31/2023 4:00,4.376718718,8.887624919,13.96000004
3/31/2023 5:00,4.272851011,8.88981241,14.93999958
3/31/2023 6:00,4.336790007,8.886624932,15.35000038
3/31/2023 7:00,4.477106249,8.87746703,15.97999954
3/31/2023 8:00,4.276028638,8.8671875,16.75
3/31/2023 9:00,4.081808694,8.862875044,5.679999828
3/31/2023 10:00,3.989784223,8.848123175,1.049999952
3/31/2023 11:00,4.04116458,8.840750039,3.150000095
3/31/2023 12:00,4.103478543,8.833250106,3.200000048
3/31/2023 13:00,4.194515139,8.824999988,0.209999993
3/31/2023 14:00,4.192675583,8.817456404,1.929999948
3/31/2023 15:00,4.245410845,8.815812588,3.25
3/31/2023 16:00,4.481877221,8.809624851,-4.519999981
3/31/2023 17:00,4.530434202,8.807375014,4.730000019
3/31/2023 18:00,4.32507092,8.803046063,1.409999967
3/31/2023 19:00,4.490341971,8.801500082,5.130000114
3/31/2023 20:00,4.482885338,8.79125005,5.550000191
3/31/2023 21:00,4.363053168,8.776437521,0.779999971
3/31/2023 22:00,4.363917755,8.712604014,1.649999976
3/31/2023 23:00,4.337068385,8.675375044,5.389999866
4/1/2023 0:00,4.020449263,8.644125044,4.880000114
4/1/2023 1:00,3.826320303,8.62426429,3.819999933
4/1/2023 2:00,3.733980005,8.605749786,1.210000038
4/1/2023 3:00,3.662876518,8.612062574,4.5
4/1/2023 4:00,3.51134736,8.609374881,-0.680000007
4/1/2023 5:00,3.150579377,8.595856717,-0.439999998
4/1/2023 6:00,2.812703959,8.591125071,3.130000114
4/1/2023 7:00,2.785211988,8.572125018,0.409999996
4/1/2023 8:00,3.123674279,8.562249959,1.909999967
4/1/2023 9:00,3.215959007,8.562577981,5.949999809
4/1/2023 10:00,3.246051901,8.563562453,7.920000076
4/1/2023 11:00,3.162396003,8.56743753,6.710000038
4/1/2023 12:00,3.094776541,8.575687587,-3.230000019
4/1/2023 13:00,3.404129899,8.578996185,3.289999962
4/1/2023 14:00,3.680082974,8.591749907,2.920000076
4/1/2023 15:00,3.689704187,8.605875015,2.640000105
4/1/2023 16:00,3.624188335,8.597187459,2.519999981
4/1/2023 17:00,3.493623345,8.596187413,2.420000076
4/1/2023 18:00,3.439979884,8.597687543,6.489999771
4/1/2023 19:00,3.544655411,8.60443753,4.960000038
4/1/2023 20:00,3.487369806,8.606312513,4.159999847
4/1/2023 21:00,3.984154483,8.611000121,4.309999943
4/1/2023 22:00,4.424300787,8.604875088,-4.329999924
4/1/2023 23:00,4.712376271,8.611437678,1.75
4/2/2023 0:00,4.862182239,8.587240854,2.329999924
4/2/2023 1:00,5.017152799,8.57881254,-3.279999971
4/2/2023 2:00,4.612181869,8.579250038,1.610000014
4/2/2023 3:00,4.296392988,8.59306258,-0.870000005
4/2/2023 4:00,3.864436007,8.583316776,-3.559999943
4/2/2023 5:00,3.859489535,8.574875057,-0.289999992
4/2/2023 6:00,4.115730374,8.581375003,-0.360000014
4/2/2023 7:00,4.117619355,8.584637919,-0.579999983
4/2/2023 8:00,3.894981566,8.57593751,-2.630000114
4/2/2023 9:00,3.707080772,8.532500029,-0.200000003
4/2/2023 10:00,3.741594037,8.549499929,-3.630000114
4/2/2023 11:00,3.840367593,8.563729572,0.189999998
4/2/2023 12:00,3.917340625,8.552249968,-2.799999952
4/2/2023 13:00,3.971841442,8.552937508,0.529999971
4/2/2023 14:00,3.977885644,8.568874955,-8.029999733
4/2/2023 15:00,3.826440301,8.573335725,-1.919999957
4/2/2023 16:00,3.709948817,8.586250007,-5.929999828
4/2/2023 17:00,3.486559853,8.592687488,2.420000076
4/2/2023 18:00,3.29309281,8.604124963,3.079999924
4/2/2023 19:00,3.232365428,8.610117678,-1.190000057
4/2/2023 20:00,3.442764332,8.611562431,-0.670000017
4/2/2023 21:00,3.673424239,8.615687549,-2.160000086
4/2/2023 22:00,3.544156297,8.606991824,3.230000019
4/2/2023 23:00,3.543245761,8.598624945,0.129999995
4/3/2023 0:00,3.480484718,8.595812559,-1.679999948
4/3/2023 1:00,3.237357515,8.603749991,1.769999981
4/3/2023 2:00,2.675380102,8.600250065,-1.179999948
4/3/2023 3:00,1.985604185,8.597812474,1.75999999
4/3/2023 4:00,1.573101698,8.591250003,-5.199999809
4/3/2023 5:00,1.308789996,8.59431243,-4.349999905
4/3/2023 6:00,1.18937739,8.593458482,-2.00999999
4/3/2023 7:00,2.053870416,8.591374994,-1.850000024
4/3/2023 8:00,1.676693962,8.593187749,1.600000024
4/3/2023 9:00,1.664093856,8.590375126,-7.28000021
4/3/2023 10:00,1.345179959,8.590563951,-6.059999943
4/3/2023 11:00,1.107978377,8.589187503,0.839999974
4/3/2023 12:00,1.013688382,8.587187409,-2.160000086
4/3/2023 13:00,0.852646415,8.582125187,-2.299999952
4/3/2023 14:00,0.84936314,8.576249957,-0.280000001
4/3/2023 15:00,0.869642631,8.561562419,1.429999948
4/3/2023 16:00,0.885391343,8.558062434,-1.690000057
4/3/2023 17:00,0.793478738,8.557856119,-3.089999914
4/3/2023 18:00,0.620929884,8.557500005,-0.479999989
4/3/2023 19:00,0.552667289,8.558124959,-2.470000029
4/3/2023 20:00,0.581402221,8.559187472,-1.649999976
4/3/2023 21:00,0.840752751,8.555124265,0.330000013
4/3/2023 22:00,0.865809263,8.549687564,-1.529999971
4/3/2023 23:00,1.061144909,8.55112499,-0.209999993
4/4/2023 0:00,1.294848948,8.552875042,-0.209999993
4/4/2023 1:00,1.411326516,8.560159404,-0.579999983
4/4/2023 2:00,1.373654014,8.57237494,-1.919999957
4/4/2023 3:00,1.158000736,8.580312491,-0.25999999
4/4/2023 4:00,1.112297186,8.585944093,-0.129999995
4/4/2023 5:00,1.220104796,8.593687415,0.189999998
4/4/2023 6:00,1.404163842,8.600312412,0.230000004
4/4/2023 7:00,1.659467263,8.606999934,0.25999999
4/4/2023 8:00,1.901533174,8.614936949,0.100000001
4/4/2023 9:00,2.099209259,8.62075007,0.409999996
4/4/2023 10:00,1.900314717,8.628687441,0.119999997
4/4/2023 11:00,1.309807,8.624812484,1.149999976
4/4/2023 12:00,1.018231108,8.615584354,3.180000067
4/4/2023 13:00,1.365358707,8.610687435,3.710000038
4/4/2023 14:00,1.387270553,8.603187382,2.700000048
4/4/2023 15:00,1.659407081,8.604124964,4.039999962
4/4/2023 16:00,1.922094765,8.610669302,3.180000067
4/4/2023 17:00,2.509770754,8.620124996,4.260000229
4/4/2023 18:00,3.925349672,8.63499999,5.510000229
4/4/2023 19:00,4.295713476,8.655123824,5.699999809
4/4/2023 20:00,4.294756575,8.667812407,5.010000229
4/4/2023 21:00,4.221014145,8.671999812,4.730000019
4/4/2023 22:00,4.181145168,8.689312518,7.889999866
4/4/2023 23:00,4.139213934,8.698745995,9.479999542
4/5/2023 0:00,3.767314495,8.67256248,9.479999542
4/5/2023 1:00,3.95218197,8.639687479,9.489999771
4/5/2023 2:00,3.853769612,8.588625133,10.03999996
4/5/2023 3:00,3.707810371,8.55112493,8.779999733
4/5/2023 4:00,3.395697971,8.539874911,11.53999996
4/5/2023 5:00,3.086703961,8.567312598,10.96000004
4/5/2023 6:00,3.003256495,8.589499951,10.60000038
4/5/2023 7:00,2.973798178,8.605419417,3.230000019
4/5/2023 8:00,2.954562926,8.621937394,7.880000114
4/5/2023 9:00,3.126623473,8.614937484,7.739999771
4/5/2023 10:00,3.379584701,8.637629835,10.57999992
4/5/2023 11:00,3.38590621,8.686624885,9.779999733
4/5/2023 12:00,3.467321557,8.726499856,9.859999657
4/5/2023 13:00,3.608213984,8.755312502,9.289999962
4/5/2023 14:00,3.919242707,8.790829675,9.380000114
4/5/2023 15:00,3.332732388,8.832187533,11.06000042
4/5/2023 16:00,3.564210882,8.81743747,11.76000023
4/5/2023 17:00,3.42819552,8.683499932,11.68000031
4/5/2023 18:00,3.426265526,8.65560694,9.75
4/5/2023 19:00,3.590830987,8.656687498,11.56000042
4/5/2023 20:00,3.210041565,8.686687529,10.93999958
4/5/2023 21:00,2.645433869,8.701062501,7.679999828
4/5/2023 22:00,2.608903351,8.736501611,10.97999954
4/5/2023 23:00,2.996701448,8.762499928,9.670000076
4/6/2023 0:00,2.885736707,8.709937573,9.739999771
4/6/2023 1:00,2.335831644,8.614017259,8.710000038
4/6/2023 2:00,1.932240215,8.633749962,2.329999924
4/6/2023 3:00,1.754658605,8.680499852,2.130000114
4/6/2023 4:00,1.74928338,8.681625008,10.81999969
4/6/2023 5:00,1.659078184,8.710571923,10.11999989
4/6/2023 6:00,2.096572083,8.716125011,9.420000076
4/6/2023 7:00,2.32143811,8.707125127,7.599999905
4/6/2023 8:00,2.210158761,8.715499997,15.65999985
4/6/2023 9:00,2.045729648,8.73633865,10.85999966
4/6/2023 10:00,1.829069773,8.733187437,11.94999981
4/6/2023 11:00,1.706388913,8.732624948,10.57999992
4/6/2023 12:00,1.621828823,8.717812479,10.72999954
4/6/2023 13:00,1.512781041,8.703193507,9.710000038
4/6/2023 14:00,1.443846717,8.689187527,9.06000042
4/6/2023 15:00,1.48408737,8.679812491,6.019999981
4/6/2023 16:00,1.599878426,8.667173905,-0.980000019
4/6/2023 17:00,1.720722682,8.649000168,-0.079999998
4/6/2023 18:00,1.836305685,8.597499967,-3.349999905
4/6/2023 19:00,1.945121799,8.591250122,-2.269999981
4/6/2023 20:00,2.028229983,8.566621137,-1.730000019
4/6/2023 21:00,2.076064228,8.574437618,-0.409999996
4/6/2023 22:00,2.112943668,8.535875022,-0.479999989
4/6/2023 23:00,2.218168106,8.503812373,0.409999996
4/7/2023 0:00,2.218942694,8.510482571,1.75
4/7/2023 1:00,2.114598384,8.522312403,1.850000024
4/7/2023 2:00,2.004801756,8.535874844,3.380000114
4/7/2023 3:00,1.885886056,8.529937565,4.539999962
4/7/2023 4:00,1.765784548,8.519240774,5.400000095
4/7/2023 5:00,1.654716147,8.507375061,6.329999924
4/7/2023 6:00,1.522784706,8.492375016,4.800000191
4/7/2023 7:00,1.400995695,8.473624185,7.880000114
4/7/2023 8:00,1.239131697,8.454062462,8.640000343
4/7/2023 9:00,1.210971313,8.439250052,7.800000191
4/7/2023 10:00,1.438190143,8.42393744,7.010000229
4/7/2023 11:00,2.15374849,8.409495578,9.050000191
4/7/2023 12:00,2.496070179,8.398125172,9.31000042
4/7/2023 13:00,2.74005599,8.386187494,9.729999542
4/7/2023 14:00,2.823969182,8.377937436,9.050000191
4/7/2023 15:00,2.873636033,8.363386448,6.949999809
4/7/2023 16:00,3.044920544,8.355625033,8.840000153
4/7/2023 17:00,3.268578705,8.360499978,10.14000034
4/7/2023 18:00,3.457772499,8.363500059,6.730000019
4/7/2023 19:00,2.812890339,8.362050384,11.5
4/7/2023 20:00,1.710091363,8.360312522,11.23999977
4/7/2023 21:00,2.044171632,8.356250167,10.46000004
4/7/2023 22:00,2.603403858,8.356477783,11.05000019
4/7/2023 23:00,2.800222386,8.354062438,4.659999847
4/8/2023 0:00,3.146492243,8.347937525,11.10000038
4/8/2023 1:00,3.411203152,8.350062549,12.77999973
4/8/2023 2:00,3.565553835,8.3471874,12.06000042
4/8/2023 3:00,2.934921294,8.345937491,10.23999977
4/8/2023 4:00,1.902278303,8.349999964,9.319999695
4/8/2023 5:00,1.46369712,8.347625077,7.75
4/8/2023 6:00,1.377115881,8.346561932,2.50999999
4/8/2023 7:00,1.345090941,8.344624996,9.119999886
4/8/2023 8:00,1.311973928,8.343375087,9.420000076
4/8/2023 9:00,1.226709277,8.359187543,9.119999886
4/8/2023 10:00,1.190642745,8.369847505,9.289999962
4/8/2023 11:00,1.199407593,8.376625001,11.26000023
4/8/2023 12:00,1.357894915,8.387687564,11.18000031
4/8/2023 13:00,1.418434657,8.406751752,11.63000011
4/8/2023 14:00,1.303058405,8.432812452,11.06000042
4/8/2023 15:00,1.476408755,8.452187479,9.760000229
4/8/2023 16:00,1.617553891,8.460875034,8.579999924
4/8/2023 17:00,1.618632331,8.457375348,8.760000229
4/8/2023 18:00,1.558686066,8.502500117,9.279999733
4/8/2023 19:00,1.135080136,8.512625039,11.10999966
4/8/2023 20:00,1.19602122,8.503874958,11.81999969
4/8/2023 21:00,1.345901758,8.508248429,11.36999989
4/8/2023 22:00,1.442292643,8.49549985,7.929999828
4/8/2023 23:00,1.505298115,8.476874948,12.52999973
4/9/2023 0:00,1.463195389,8.474875033,12.40999985
4/9/2023 1:00,1.406866513,8.475569997,12.89000034
4/9/2023 2:00,1.314233443,8.478687525,12.68000031
4/9/2023 3:00,1.232012256,8.478437483,11.47999954
4/9/2023 4:00,1.213985181,8.46452496,10.85999966
4/9/2023 5:00,1.169010313,8.450062454,9.489999771
4/9/2023 6:00,1.134302659,8.417187512,7
4/9/2023 7:00,1.128283786,8.404624939,6
4/9/2023 8:00,1.133688829,8.371862728,2.079999924
4/9/2023 9:00,1.099654721,8.328562498,0.680000007
4/9/2023 10:00,1.07416277,8.305437446,-1.269999981
4/9/2023 11:00,1.102967365,8.272625029,-3.190000057
4/9/2023 12:00,1.100953919,8.246653341,-3.910000086
4/9/2023 13:00,1.067974369,8.246625066,-2.220000029
4/9/2023 14:00,1.094764161,8.254999936,-3.710000038
4/9/2023 15:00,1.094808479,8.273187518,-3.440000057
4/9/2023 16:00,1.130652644,8.28278144,-3.480000019
4/9/2023 17:00,1.133182478,8.297874987,-3.839999914
4/9/2023 18:00,1.081291808,8.306812525,-3.910000086
4/9/2023 19:00,1.045158631,8.321156787,-5.480000019
4/9/2023 20:00,1.03496399,8.344500125,-7.010000229
4/9/2023 21:00,1.079072899,8.368687451,-6.769999981
4/9/2023 22:00,1.054829451,8.391062498,-3.24000001
4/9/2023 23:00,1.066795813,8.394822565,-4.579999924
4/10/2023 0:00,1.054062142,8.392124951,-4.869999886
4/10/2023 1:00,1.022709782,8.389562547,-3.410000086
4/10/2023 2:00,0.9560722,8.38774997,-4.090000153
4/10/2023 3:00,0.923104031,8.392873469,-1.850000024
4/10/2023 4:00,0.951117686,8.389562607,3.700000048
4/10/2023 5:00,0.931948196,8.397562444,-1.370000005
4/10/2023 6:00,0.911114084,8.404625118,-0.469999999
4/10/2023 7:00,0.881801755,8.405687511,-0.109999999
4/10/2023 8:00,0.883698791,8.411625028,0.449999988
4/10/2023 9:00,0.874038386,8.422000051,2.329999924
4/10/2023 10:00,0.85809554,8.423907203,3.180000067
4/10/2023 11:00,0.848203878,8.418812513,4.869999886
4/10/2023 12:00,0.838942145,8.418624997,6.059999943
4/10/2023 13:00,0.81539003,8.427250087,7.989999771
4/10/2023 14:00,0.812522976,8.436123282,8.079999924
4/10/2023 15:00,0.847287211,8.445249855,6.489999771
4/10/2023 16:00,0.909826197,8.443562448,-0.370000005
4/10/2023 17:00,0.951797778,8.442312598,0.610000014
4/10/2023 18:00,1.022861597,8.439007269,4.659999847
4/10/2023 19:00,1.056230295,8.431500077,-1.539999962
4/10/2023 20:00,1.013037401,8.4283126,3.839999914
4/10/2023 21:00,1.053916531,8.422374964,2.319999933
4/10/2023 22:00,1.07371043,8.42131309,1.200000048
4/10/2023 23:00,1.056020101,8.422999859,3.630000114
4/11/2023 0:00,1.093563765,8.414874852,2.539999962
4/11/2023 1:00,1.106213517,8.415212141,0.879999995
4/11/2023 2:00,1.077916385,8.413562417,3.75999999
4/11/2023 3:00,1.064110693,8.412249923,2.589999914
4/11/2023 4:00,1.087532739,8.411624968,6.329999924
4/11/2023 5:00,1.100247927,8.41174066,7.110000134
4/11/2023 6:00,1.158646377,8.411062419,5.400000095
4/11/2023 7:00,1.15936833,8.412499905,0.569999993
4/11/2023 8:00,1.143649414,8.411499917,7.650000095
4/11/2023 9:00,1.034723135,8.408244689,8.300000191
4/11/2023 10:00,0.947735574,8.403937578,1.570000052
4/11/2023 11:00,0.882424154,8.401562571,2.619999886
4/11/2023 12:00,0.838642907,8.39706248,-4.210000038
4/11/2023 13:00,0.819432215,8.399384207,-0.430000007
4/11/2023 14:00,0.890334611,8.401499927,4.650000095
4/11/2023 15:00,0.916803561,8.405000031,-2.99000001
4/11/2023 16:00,0.731954608,8.407300802,2.420000076
4/11/2023 17:00,0.667267585,8.410000026,1.850000024
4/11/2023 18:00,0.523955099,8.414437353,0.639999986
4/11/2023 19:00,0.419115538,8.424875021,0.959999979
4/11/2023 20:00,0.40279204,8.426606825,3.029999971
4/11/2023 21:00,0.451179097,8.430999935,2.029999971
4/11/2023 22:00,0.444752031,8.432250023,-0.639999986
